episodes,log-sigs-mean,episode-length-std,log-pi-max,FinalGoalDistanceMin,time-eval,return-min,qf1-std,FinalArmDistanceAvg,epoch,FinalGoalDistanceStd,policy-mus-std,vf-std,max-path-return,policy-mus-min,log-sigs-max,FinalArmDistanceStd,qf2-avg,time-train,last-path-return,log-sigs-std,FinalArmDistanceMin,time-sample,vf-avg,log-pi-mean,episode-length-avg,mean-qf-diff,mean-sq-bellman-error2,time-total,mean-sq-bellman-error1,FinalGoalDistanceMax,qf1-avg,return-max,FinalGoalDistanceAvg,return-std,qf2-std,log-pi-min,pool-size,policy-mus-mean,FinalArmDistanceMax,episode-length-max,policy-mus-max,total-samples,return-average,log-pi-std,episode-length-min,log-sigs-min
1456,-0.266534,0.0,-1.89067,0.00785736687794,5.003058501999476,-108.040941425,69.5442,0.117504204462,436,0.0,0.364489,70.0159,[-305.03343098],-1.02585,-0.0831047,0.0,12.2112,3.78202048599087,[-392.09378086],0.0606178,0.117504204462,1.4084274829510832,13.7209,-3.42401,300.0,0.988364,1.14285,4694.716032730774,1.34074,0.00785736687794,12.2112,-108.040941425,0.00785736687794,0.0,69.5442,-9.49779,437000,-0.0701687,0.117504204462,300,0.89632,437000,-108.040941425,1.15793,300,-0.467831
1460,-0.260779,0.0,-1.9015,0.0102022327785,5.182336309000675,-102.69704439,73.2504,0.117473901071,437,0.0,0.380191,73.6407,[-305.03343098],-1.10825,-0.0959595,0.0,9.6488,3.8554476800072734,[-405.88320877],0.0655973,0.117473901071,1.3384189909938868,11.3771,-3.6616,300.0,0.850871,2.82085,4705.1773621547745,1.80914,0.0102022327785,9.6488,-102.69704439,0.0102022327785,0.0,73.2504,-10.3596,438000,-0.0862031,0.117473901071,300,1.3079,438000,-102.69704439,1.57988,300,-0.443834
1463,-0.262786,0.0,-1.988,1.9719736542,5.272622759999649,-616.981430595,70.8699,0.843416173428,438,0.0,0.359055,70.5868,[-305.03343098],-1.14714,-0.0945853,0.0,12.363,4.893315784007427,[-406.85326142],0.0687138,0.843416173428,1.8979128790542745,14.5881,-3.49164,300.0,1.07414,1.31724,4717.1745758478355,2.01915,1.9719736542,12.363,-616.981430595,1.9719736542,0.0,70.8699,-9.89676,439000,-0.107103,0.843416173428,300,1.34207,439000,-616.981430595,1.24047,300,-0.445315
1466,-0.262306,0.0,-1.68559,0.00740814913519,5.2096779780004,-116.752261576,70.7814,0.117157091618,439,0.0,0.399891,71.158,[-305.03343098],-0.973318,-0.0799213,0.0,6.86593,3.9742003539940924,[-365.22411728],0.0731285,0.117157091618,1.4004711490342743,8.45066,-3.50804,300.0,0.828638,0.942364,4727.7003638248625,1.56955,0.00740814913519,6.86593,-116.752261576,0.00740814913519,0.0,70.7814,-11.743,440000,-0.0583456,0.117157091618,300,1.36593,440000,-116.752261576,1.45628,300,-0.488342
1470,-0.269709,0.0,-1.90903,0.0082657560586,5.152982871000859,-111.119572718,73.1149,0.117343282822,440,0.0,0.373841,73.1258,[-305.03343098],-1.1738,-0.109315,0.0,7.50251,4.244360868986405,[-337.00106944],0.0698648,0.117343282822,1.5507940380248328,9.30057,-3.41006,300.0,0.924373,1.66185,4738.61200774787,1.00606,0.0082657560586,7.50251,-111.119572718,0.0082657560586,0.0,73.1149,-7.56907,441000,-0.0862361,0.117343282822,300,0.941813,441000,-111.119572718,1.17875,300,-0.528462
1473,-0.262613,0.0,-1.78622,0.00936186760863,5.124960125000143,-100.383714109,75.895,0.11832573788,441,0.0,0.345878,75.5543,[-305.03343098],-1.12423,-0.0843681,0.0,20.0936,4.697069527972417,[-376.69482222],0.0682238,0.11832573788,1.8356458679900243,22.2489,-3.48946,300.0,0.832257,0.505314,4750.147720633835,0.607585,0.00936186760863,20.0936,-100.383714109,0.00936186760863,0.0,75.895,-9.76592,442000,-0.0718738,0.11832573788,300,1.10044,442000,-100.383714109,1.20467,300,-0.486079
1476,-0.266876,0.0,-1.79743,0.00655581613603,5.003114859000561,-152.052468325,72.8912,0.121471480951,442,0.0,0.383657,73.4092,[-305.03343098],-1.01855,-0.0560486,0.0,10.1531,4.244255955982226,[-350.76155959],0.0722165,0.121471480951,1.5562305640050909,11.2952,-3.34342,300.0,0.841937,1.22066,4760.9525496948245,0.998165,0.00655581613603,10.1531,-152.052468325,0.00655581613603,0.0,72.8912,-8.00225,443000,-0.0660627,0.121471480951,300,1.1052,443000,-152.052468325,1.12046,300,-0.47081
1480,-0.262726,0.0,-1.74771,0.0103132918542,5.015944651999234,-95.5204196919,74.1766,0.117504204216,443,0.0,0.369495,74.2755,[-305.03343098],-1.14337,-0.0771713,0.0,5.88288,4.098011289006536,[-391.43941003],0.0764223,0.117504204216,1.5712669740187266,7.71132,-3.59766,300.0,0.869202,1.05777,4771.631886707848,1.21949,0.0103132918542,5.88288,-95.5204196919,0.0103132918542,0.0,74.1766,-8.36225,444000,-0.0492161,0.117504204216,300,0.969125,444000,-95.5204196919,1.235,300,-0.494136
1483,-0.27349,0.0,-1.86541,0.0158712978802,5.011571451001146,-99.7146708213,73.9474,0.115148180054,444,0.0,0.37433,74.0974,[-305.03343098],-0.893179,-0.107228,0.0,7.11562,3.6970083779888228,[-371.23718664],0.0669341,0.115148180054,1.2629637610079953,8.50586,-3.39533,300.0,0.917707,0.926637,4781.601876385848,0.897504,0.0158712978802,7.11562,-99.7146708213,0.0158712978802,0.0,73.9474,-7.81307,445000,-0.0914082,0.115148180054,300,1.19759,445000,-99.7146708213,1.12297,300,-0.474452
1486,-0.274497,0.0,-1.93794,0.000624477573099,5.017026663999786,-93.1502967131,71.064,0.11436914112,445,0.0,0.39525,70.5253,[-305.03343098],-1.23379,-0.115828,0.0,9.95152,4.374674967990359,[-373.11284238],0.0729847,0.11436914112,1.6214097629981552,11.9774,-3.57077,300.0,1.19306,1.92238,4792.605131470837,2.0663,0.000624477573099,9.95152,-93.1502967131,0.000624477573099,0.0,71.064,-8.93617,446000,-0.0825665,0.11436914112,300,1.3761,446000,-93.1502967131,1.23994,300,-0.544223
1490,-0.271624,0.0,-1.86449,0.0184006081036,5.020786656999917,-125.820102586,66.4889,0.120561639474,446,0.0,0.358405,66.3023,[-305.03343098],-0.955559,-0.113235,0.0,16.0022,4.379348658003437,[-328.49876725],0.0670493,0.120561639474,1.6471957200192264,17.9055,-3.52336,300.0,0.886437,0.735881,4803.658018051861,0.896045,0.0184006081036,16.0022,-125.820102586,0.0184006081036,0.0,66.4889,-8.80592,447000,-0.049744,0.120561639474,300,0.909101,447000,-125.820102586,1.20617,300,-0.47857
1493,-0.266729,0.0,-1.89479,0.00722209248964,5.028721688999212,-174.766028776,75.8656,0.117451459238,447,0.0,0.389314,76.5498,[-305.03343098],-0.952885,-0.0989549,0.0,1.43233,4.249814217972016,[-334.82990464],0.0707443,0.117451459238,1.5418250270031422,2.77869,-3.59521,300.0,1.01517,1.11775,4814.465197469837,0.953961,0.00722209248964,1.43233,-174.766028776,0.00722209248964,0.0,75.8656,-10.0769,448000,-0.0454205,0.117451459238,300,1.35847,448000,-174.766028776,1.3536,300,-0.501885
1496,-0.278523,0.0,-1.78314,0.0100373079127,5.02048637200096,-137.827821321,68.1081,0.11750406228,448,0.0,0.393929,68.4286,[-305.03343098],-1.15207,-0.116089,0.0,17.0213,5.029012091003096,[-421.52849183],0.0640154,0.11750406228,1.9280732129700482,18.4816,-3.31275,300.0,0.984555,1.02636,4826.44643608681,0.856259,0.0100373079127,17.0213,-137.827821321,0.0100373079127,0.0,68.1081,-6.5664,449000,-0.0722548,0.11750406228,300,1.24037,449000,-137.827821321,1.12183,300,-0.451643
1500,-0.262605,0.0,-1.85457,0.0165717640724,5.020876173999568,-95.5817930334,74.4198,0.1149309771,449,0.0,0.348836,75.1267,[-305.03343098],-0.94091,-0.075351,0.0,3.25966,4.270548905022224,[-349.41277037],0.0632033,0.1149309771,1.5026368199814897,4.2092,-3.45384,300.0,1.10272,1.41312,4837.236173299812,3.56914,0.0165717640724,3.25966,-95.5817930334,0.0165717640724,0.0,74.4198,-8.14155,450000,-0.068673,0.1149309771,300,1.0454,450000,-95.5817930334,1.36235,300,-0.461484
1503,-0.260709,0.0,-1.63914,0.00944913004847,5.021688249000363,-129.316694544,68.2485,0.117431613586,450,0.0,0.367205,68.9277,[-305.03343098],-1.12844,-0.0778219,0.0,21.8175,4.7906323650386184,[-388.3863811],0.0694544,0.117431613586,1.8157119939878612,23.3376,-3.43883,300.0,1.0467,0.79231,4848.852871522837,1.28172,0.00944913004847,21.8175,-129.316694544,0.00944913004847,0.0,68.2485,-8.09047,451000,-0.100251,0.117431613586,300,1.1788,451000,-129.316694544,1.3075,300,-0.477694
1506,-0.283781,0.0,-1.84712,0.0109175522824,5.0220934210010455,-118.694429255,67.3081,0.119293148036,451,0.0,0.383697,66.603,[-287.72147804],-1.03486,-0.115123,0.0,10.949,3.709017216993743,[-405.14718661],0.0654964,0.119293148036,1.2904901080109994,13.3063,-3.34261,300.0,0.844906,0.912013,4858.871604163844,0.776286,0.0109175522824,10.949,-118.694429255,0.0109175522824,0.0,67.3081,-8.3867,452000,-0.0857153,0.119293148036,300,1.07306,452000,-118.694429255,1.20269,300,-0.48067
1510,-0.27915,0.0,-1.7671,0.0112419963137,5.010303635999662,-114.590404583,67.6101,0.117497654247,452,0.0,0.399986,67.28,[-287.72147804],-1.21793,-0.099963,0.0,10.334,3.6745649550102826,[-336.73472447],0.0707466,0.117497654247,1.2512913819464302,12.2124,-3.31937,300.0,0.937951,1.56964,4868.807898842797,1.52758,0.0112419963137,10.334,-114.590404583,0.0112419963137,0.0,67.6101,-8.94369,453000,-0.0975535,0.117497654247,300,1.24046,453000,-114.590404583,1.12404,300,-0.490413
1513,-0.270991,0.0,-1.86166,0.00959118618204,5.022133264001241,-108.824002556,71.6505,0.117573070489,453,0.0,0.350036,71.4815,[-287.72147804],-0.897984,-0.076917,0.0,13.254,4.9706869950314285,[-333.41765556],0.0717102,0.117573070489,1.9360785999815562,14.4547,-3.46969,300.0,0.963313,0.848703,4880.719203551813,0.641123,0.00959118618204,13.254,-108.824002556,0.00959118618204,0.0,71.6505,-8.51909,454000,-0.052405,0.117573070489,300,1.10423,454000,-108.824002556,1.16457,300,-0.49255
1516,-0.284156,0.0,-1.91064,0.00752416294918,4.999745947001429,-131.586896778,69.0047,0.120059918225,454,0.0,0.368388,68.6122,[-287.72147804],-1.11188,-0.112428,0.0,20.4445,4.2429024490138545,[-385.61234401],0.0686805,0.120059918225,1.5386541079678864,22.1008,-3.46712,300.0,0.86921,1.98147,4891.494373012798,1.58834,0.00752416294918,20.4445,-131.586896778,0.00752416294918,0.0,69.0047,-8.89213,455000,-0.0542071,0.120059918225,300,1.08988,455000,-131.586896778,1.36672,300,-0.49966
1520,-0.271691,0.0,-1.80041,0.00999013042074,5.006320637001409,-124.354609302,76.7014,0.117482170391,455,0.0,0.35613,76.4145,[-287.72147804],-1.09711,-0.0451415,0.0,0.695269,4.947710705970167,[-425.26207741],0.0738105,0.117482170391,1.9604079540222301,2.29859,-3.4947,300.0,0.852293,1.77192,4903.423060850791,1.91654,0.00999013042074,0.695269,-124.354609302,0.00999013042074,0.0,76.7014,-7.55184,456000,-0.0954507,0.117482170391,300,1.01987,456000,-124.354609302,1.27716,300,-0.469796
1523,-0.266225,0.0,-1.91515,0.00925725453819,5.017364589000863,-139.767723189,65.9967,0.117545442483,456,0.0,0.333322,66.5794,[-287.72147804],-1.09337,-0.0612643,0.0,30.0822,3.9593800749662478,[-327.04847202],0.0657932,0.117545442483,1.4315354279988242,31.7169,-3.48757,300.0,0.798511,0.706734,4913.819799893758,0.701691,0.00925725453819,30.0822,-139.767723189,0.00925725453819,0.0,65.9967,-11.0774,457000,-0.0617148,0.117545442483,300,0.934681,457000,-139.767723189,1.31103,300,-0.447511
1526,-0.273561,0.0,-1.78938,0.0165524155623,5.010625849999997,-94.0086092375,71.0931,0.113905346069,457,0.0,0.37826,70.8632,[-287.72147804],-1.09786,-0.112163,0.0,6.52906,4.507445780021953,[-336.38905082],0.0698323,0.113905346069,1.6620998739927018,8.0538,-3.50849,300.0,0.950105,0.605323,4925.002916066773,0.849173,0.0165524155623,6.52906,-94.0086092375,0.0165524155623,0.0,71.0931,-9.96202,458000,-0.121898,0.113905346069,300,0.985162,458000,-94.0086092375,1.5041,300,-0.484717
1530,-0.264391,0.0,-1.71121,1.93133525124,5.021964882000248,-602.972278347,70.3795,0.764310640697,458,0.0,0.346825,70.785,[-287.72147804],-1.08658,-0.0805084,0.0,16.973,4.408324560990877,[-381.66527816],0.062017,0.764310640697,1.6406259490049706,18.4483,-3.64076,300.0,0.954254,1.01629,4936.060506135767,0.603894,1.93133525124,16.973,-602.972278347,1.93133525124,0.0,70.3795,-10.2925,459000,-0.0969176,0.764310640697,300,0.89765,459000,-602.972278347,1.36692,300,-0.512292
1533,-0.270478,0.0,-1.86747,0.0117394742327,5.012601246999111,-101.725901224,69.0917,0.117504204236,459,0.0,0.367931,67.6845,[-287.72147804],-1.21569,-0.0791413,0.0,13.2912,3.6618475490122364,[-372.79013917],0.0715966,0.117504204236,1.247552047994759,15.7988,-3.30677,300.0,1.30597,2.23596,4945.973245864774,8.85496,0.0117394742327,13.2912,-101.725901224,0.0117394742327,0.0,69.0917,-5.50675,460000,-0.085046,0.117504204236,300,1.21771,460000,-101.725901224,0.940324,300,-0.459893
1536,-0.267591,0.0,-1.64629,1.93680548759,5.007633473000169,-602.419523274,75.0001,0.696218270794,460,0.0,0.345014,75.5181,[-287.72147804],-0.975622,-0.0727406,0.0,8.13221,3.793103647964017,[-405.39653686],0.0695227,0.696218270794,1.420869859002778,9.62018,-3.38979,300.0,0.786211,0.816447,4956.187054373742,0.527413,1.93680548759,8.13221,-602.419523274,1.93680548759,0.0,75.0001,-7.11736,461000,-0.0812118,0.696218270794,300,0.818161,461000,-602.419523274,1.05925,300,-0.513689
1540,-0.271081,0.0,-1.98331,0.00668710020003,5.006575977000466,-150.202347806,70.7067,0.121847197878,461,0.0,0.380919,70.9231,[-287.72147804],-0.987272,-0.0935306,0.0,13.5202,4.234206723982425,[-355.60356586],0.0642142,0.121847197878,1.5396328729930246,15.1598,-3.33424,300.0,1.05009,2.2098,4966.977785263716,2.21523,0.00668710020003,13.5202,-150.202347806,0.00668710020003,0.0,70.7067,-8.54411,462000,-0.0694051,0.121847197878,300,1.41621,462000,-150.202347806,1.25942,300,-0.46216
1543,-0.269487,0.0,-1.70433,0.00883930834501,5.024851701000443,-132.684388233,66.525,0.123217854447,462,0.0,0.39001,66.0746,[-287.72147804],-1.27042,-0.0894494,0.0,13.6816,4.655952681954659,[-389.08403614],0.073486,0.123217854447,1.7487217289944965,15.6666,-3.44523,300.0,1.17315,1.64779,4978.3939911066645,1.05577,0.00883930834501,13.6816,-132.684388233,0.00883930834501,0.0,66.525,-7.43918,463000,-0.0887065,0.123217854447,300,1.72793,463000,-132.684388233,1.14523,300,-0.461341
1546,-0.27717,0.0,-2.02412,0.00640344814143,5.026035570001113,-114.123599737,75.0456,0.121477938803,463,0.0,0.353807,75.8249,[-287.72147804],-0.949947,-0.0740728,0.0,9.75013,4.1094522629718995,[-353.45222267],0.0799855,0.121477938803,1.5061525439705292,11.4522,-3.62205,300.0,1.05072,1.43837,4989.032699871608,2.03279,0.00640344814143,9.75013,-114.123599737,0.00640344814143,0.0,75.0456,-8.84715,464000,-0.0572623,0.121477938803,300,1.41163,464000,-114.123599737,1.28939,300,-0.524396
1550,-0.272487,0.0,-1.85183,0.0112054415831,5.014084555999943,-127.620922614,71.5808,0.117504204082,464,0.0,0.357889,71.1645,[-287.72147804],-0.907409,-0.073459,0.0,12.1512,4.284164104994488,[-353.07513907],0.0673152,0.117504204082,1.5508825910492305,14.0364,-3.3894,300.0,1.0048,0.951,4999.874680387653,0.621076,0.0112054415831,12.1512,-127.620922614,0.0112054415831,0.0,71.5808,-11.1928,465000,-0.0577754,0.117504204082,300,1.04309,465000,-127.620922614,1.33912,300,-0.494031
1553,-0.271351,0.0,-1.82384,0.00980017286646,5.018112368999937,-134.041818546,72.975,0.121530960929,465,0.0,0.363724,73.6104,[-287.72147804],-0.910541,-0.112393,0.0,8.57985,4.976104940968071,[-374.34487309],0.0642149,0.121530960929,1.9416875189726852,10.1818,-3.24397,300.0,1.21544,2.20541,5011.799032605595,3.17181,0.00980017286646,8.57985,-134.041818546,0.00980017286646,0.0,72.975,-8.02927,466000,-0.105486,0.121530960929,300,1.77155,466000,-134.041818546,1.05388,300,-0.462173
1556,-0.276095,0.0,-1.82224,0.0060201015793,5.012427314999513,-129.084773306,61.4529,0.120474138391,466,0.0,0.364181,61.826,[-287.72147804],-1.10601,-0.133739,0.0,24.3448,4.243155829013631,[-370.97286772],0.0661255,0.120474138391,1.5583226299731905,25.871,-3.37429,300.0,0.851795,0.709107,5022.610149779575,1.101,0.0060201015793,24.3448,-129.084773306,0.0060201015793,0.0,61.4529,-6.57511,467000,-0.0426857,0.120474138391,300,1.19473,467000,-129.084773306,0.995954,300,-0.480374
1560,-0.270487,0.0,-1.77855,0.00973783188401,5.011043209999116,-141.164119624,70.4832,0.117366581267,467,0.0,0.368674,70.3816,[-287.72147804],-1.10914,-0.0576371,0.0,14.2517,3.7901585299914586,[-374.94790884],0.0691228,0.117366581267,1.3779246459926071,16.0232,-3.66949,300.0,1.15449,2.85482,5032.784283143559,0.919921,0.00973783188401,14.2517,-141.164119624,0.00973783188401,0.0,70.4832,-10.6605,468000,-0.0827845,0.117366581267,300,1.04392,468000,-141.164119624,1.4812,300,-0.459937
1563,-0.28185,0.0,-1.51222,0.0117755373986,5.013894644000175,-122.04336147,71.3388,0.11750420397,468,0.0,0.358926,71.4785,[-287.72147804],-1.07424,-0.110605,0.0,15.5436,3.7008412429604505,[-346.09855609],0.070962,0.11750420397,1.2750772459876316,17.1993,-3.41787,300.0,0.862391,4.87995,5042.7688241445085,3.52461,0.0117755373986,15.5436,-122.04336147,0.0117755373986,0.0,71.3388,-7.04174,469000,-0.111966,0.11750420397,300,1.12864,469000,-122.04336147,1.16253,300,-0.489267
1566,-0.260461,0.0,-1.88804,0.0163395359202,5.02177155299978,-94.0180940629,69.9332,0.114226156286,469,0.0,0.372406,70.3008,[-287.72147804],-1.01244,-0.0403676,0.0,11.6816,4.351556774983692,[-750.93286723],0.0689058,0.114226156286,1.557738930978303,13.5042,-3.39712,300.0,0.932045,1.74445,5053.694289874469,1.65774,0.0163395359202,11.6816,-94.0180940629,0.0163395359202,0.0,69.9332,-9.2594,470000,-0.0968839,0.114226156286,300,1.02911,470000,-94.0180940629,1.15226,300,-0.442502
1570,-0.292088,0.0,-1.67775,0.0104037921842,5.012755010999172,-110.625850184,76.7711,0.117504203982,470,0.0,0.38629,76.7745,[-287.72147804],-1.11326,-0.119675,0.0,2.62944,4.689270399963789,[-349.92134482],0.0764828,0.117504203982,1.7556416759871354,4.58916,-3.21382,300.0,0.87788,0.640321,5065.144123175422,1.05106,0.0104037921842,2.62944,-110.625850184,0.0104037921842,0.0,76.7711,-8.78555,471000,-0.0410422,0.117504203982,300,1.11169,471000,-110.625850184,1.19607,300,-0.49995
1573,-0.278707,0.0,-1.8997,0.00569588392647,5.002215008998974,-98.3284564979,68.5973,0.117051123152,471,0.0,0.378861,67.8413,[-287.72147804],-1.14764,-0.119511,0.0,19.6692,4.261387268983526,[-326.29950803],0.066237,0.117051123152,1.5559073790318507,21.7324,-3.41805,300.0,0.852266,2.18173,5075.969094866434,2.09331,0.00569588392647,19.6692,-98.3284564979,0.00569588392647,0.0,68.5973,-9.95444,472000,-0.0301337,0.117051123152,300,1.32132,472000,-98.3284564979,1.38105,300,-0.466369
1576,-0.279571,0.0,-1.82703,0.0109583492961,5.018918667999969,-114.601211406,70.6725,0.117141477301,472,0.0,0.385904,70.4174,[-287.72147804],-1.02559,-0.111098,0.0,8.07309,4.932648784033518,[-339.13936882],0.0674375,0.117141477301,1.969945548024043,10.1186,-3.42113,300.0,1.2066,1.58949,5087.901225910491,1.5664,0.0109583492961,8.07309,-114.601211406,0.0109583492961,0.0,70.6725,-7.24679,473000,-0.0548454,0.117141477301,300,1.18502,473000,-114.601211406,1.15621,300,-0.486946
1580,-0.274953,0.0,-1.76703,0.0101369730136,5.030175902000337,-140.358228807,72.0689,0.117016514301,473,0.0,0.359491,72.0744,[-287.72147804],-0.998881,-0.127535,0.0,14.6772,4.219321955999476,[-327.40638508],0.0627545,0.117016514301,1.5473931190153962,16.6935,-3.1637,300.0,0.904997,0.618569,5098.675470560507,1.07834,0.0101369730136,14.6772,-140.358228807,0.0101369730136,0.0,72.0689,-7.84705,474000,-0.0500386,0.117016514301,300,0.897036,474000,-140.358228807,1.06678,300,-0.466569
1583,-0.280795,0.0,-1.87998,0.00054311638495,5.014190837999195,-93.1046214696,81.0999,0.117503896479,474,0.0,0.350023,82.6923,[-287.72147804],-1.08903,-0.0989358,0.0,16.8442,4.241880276016673,[-373.92812316],0.0747437,0.117503896479,1.5772478080416477,17.8778,-3.17982,300.0,1.10854,2.44523,5109.501163421564,3.56231,0.00054311638495,16.8442,-93.1046214696,0.00054311638495,0.0,81.0999,-7.46596,475000,-0.0709281,0.117503896479,300,1.08612,475000,-93.1046214696,1.11673,300,-0.490976
1586,-0.291569,0.0,-1.69009,0.0117509952238,5.004828805000216,-155.086592195,71.6297,0.1175042041,475,0.0,0.370176,71.4559,[-287.72147804],-1.03362,-0.0709769,0.0,15.6471,3.659573603037643,[-311.18065648],0.0730565,0.1175042041,1.2694926129788655,17.284,-3.39201,300.0,0.801901,1.01542,5119.43932415358,1.05461,0.0117509952238,15.6471,-155.086592195,0.0117509952238,0.0,71.6297,-7.17409,476000,-0.0740311,0.1175042041,300,1.21227,476000,-155.086592195,1.18643,300,-0.507457
1590,-0.290031,0.0,-1.59468,0.0108848783416,5.012069225000232,-134.822553034,66.814,0.117504205263,476,0.0,0.356218,66.9348,[-287.72147804],-0.943842,-0.0859944,0.0,21.0007,4.066752764003468,[-327.74255679],0.0758769,0.117504205263,1.4489582419973885,22.2622,-3.28512,300.0,1.08288,2.04163,5130.03103434158,1.46993,0.0108848783416,21.0007,-134.822553034,0.0108848783416,0.0,66.814,-7.85372,477000,-0.0953904,0.117504205263,300,1.18081,477000,-134.822553034,1.12697,300,-0.524205
1593,-0.282776,0.0,-1.74935,0.0312506561201,5.08398696400036,-133.012588613,66.7388,0.117463513137,477,0.0,0.352872,66.595,[-287.72147804],-1.09278,-0.110461,0.0,17.7884,3.895357877958304,[-357.41575331],0.0713179,0.117463513137,1.4095556780048355,19.5531,-3.46893,300.0,1.011,1.38045,5140.345494894547,1.36394,0.0312506561201,17.7884,-133.012588613,0.0312506561201,0.0,66.7388,-6.89915,478000,-0.114659,0.117463513137,300,1.02088,478000,-133.012588613,1.17703,300,-0.494241
1596,-0.282364,0.0,-1.57281,0.0069387832719,5.011221333001231,-143.238330667,72.8643,0.116825326095,478,0.0,0.381691,72.8181,[-287.72147804],-1.16797,-0.0872168,0.0,6.24495,4.034229723973112,[-369.45410331],0.0753014,0.116825326095,1.4914163410358015,7.91244,-3.27376,300.0,1.05763,3.07442,5150.874190786557,2.78169,0.0069387832719,6.24495,-143.238330667,0.0069387832719,0.0,72.8643,-10.941,479000,-0.0907209,0.116825326095,300,1.09422,479000,-143.238330667,1.2008,300,-0.494879
